,country,year,sex,age,cases
21812,SB,1980,m,35-44,0
21813,SB,1981,m,35-44,0
21814,SB,1982,m,35-44,0
21815,SB,1983,m,35-44,0
21816,SB,1984,m,35-44,0
21817,SB,1985,m,35-44,0
21818,SB,1986,m,35-44,0
21819,SB,1987,m,35-44,0
21820,SB,1988,m,35-44,0
21821,SB,1989,m,35-44,0
21822,SB,1990,m,35-44,0
21823,SB,1991,m,35-44,0
21824,SB,1992,m,35-44,0
21825,SB,1993,m,35-44,0
21826,SB,1994,m,35-44,0
21827,SB,1995,m,35-44,5
21828,SB,1996,m,35-44,3
21829,SB,1997,m,35-44,6
21830,SB,1998,m,35-44,14
21831,SB,1999,m,35-44,0
21832,SB,2000,m,35-44,8
21833,SB,2001,m,35-44,0
21834,SB,2002,m,35-44,9
21835,SB,2003,m,35-44,12
21836,SB,2004,m,35-44,8
21837,SB,2005,m,35-44,9
21838,SB,2006,m,35-44,4
21839,SB,2007,m,35-44,12
21840,SB,2008,m,35-44,11
21841,SC,1980,m,35-44,0
21842,SC,1981,m,35-44,0
21843,SC,1982,m,35-44,0
21844,SC,1983,m,35-44,0
21845,SC,1984,m,35-44,0
21846,SC,1985,m,35-44,0
21847,SC,1986,m,35-44,0
21848,SC,1987,m,35-44,0
21849,SC,1988,m,35-44,0
21850,SC,1989,m,35-44,0
21851,SC,1990,m,35-44,0
21852,SC,1993,m,35-44,0
21853,SC,1994,m,35-44,0
21854,SC,1995,m,35-44,1
21855,SC,1996,m,35-44,3
21856,SC,1997,m,35-44,2
21857,SC,1998,m,35-44,3
21858,SC,1999,m,35-44,0
21859,SC,2000,m,35-44,4
21860,SC,2001,m,35-44,4
21861,SC,2002,m,35-44,1
21862,SC,2003,m,35-44,0
21863,SC,2004,m,35-44,0
21864,SC,2005,m,35-44,2
21865,SC,2006,m,35-44,0
21866,SC,2007,m,35-44,0
21867,SC,2008,m,35-44,0
21868,SD,1980,m,35-44,0
21869,SD,1981,m,35-44,0
21870,SD,1985,m,35-44,0
21871,SD,1986,m,35-44,0
21872,SD,1987,m,35-44,0
21873,SD,1988,m,35-44,0
21874,SD,1989,m,35-44,0
21875,SD,1990,m,35-44,0
21876,SD,1991,m,35-44,0
21877,SD,1992,m,35-44,0
21878,SD,1993,m,35-44,0
21879,SD,1994,m,35-44,0
21880,SD,1995,m,35-44,634
21881,SD,1996,m,35-44,0
21882,SD,1997,m,35-44,0
21883,SD,1998,m,35-44,1133
21884,SD,1999,m,35-44,1270
21885,SD,2000,m,35-44,1351
21886,SD,2001,m,35-44,1085
21887,SD,2002,m,35-44,1168
21888,SD,2003,m,35-44,1271
21889,SD,2004,m,35-44,1465
21890,SD,2005,m,35-44,1541
21891,SD,2006,m,35-44,1504
21892,SD,2007,m,35-44,1540
21893,SD,2008,m,35-44,1301
21894,SE,1980,m,35-44,0
21895,SE,1981,m,35-44,0
21896,SE,1982,m,35-44,0
21897,SE,1983,m,35-44,0
21898,SE,1984,m,35-44,0
21899,SE,1985,m,35-44,0
21900,SE,1986,m,35-44,0
21901,SE,1987,m,35-44,0
21902,SE,1988,m,35-44,0
21903,SE,1989,m,35-44,0
21904,SE,1990,m,35-44,0
21905,SE,1991,m,35-44,0
21906,SE,1992,m,35-44,0
21907,SE,1993,m,35-44,0
21908,SE,1994,m,35-44,0
21909,SE,1995,m,35-44,8
21910,SE,1996,m,35-44,3
21911,SE,1997,m,35-44,13
21912,SE,1998,m,35-44,3
21913,SE,1999,m,35-44,12
21914,SE,2000,m,35-44,12
21915,SE,2001,m,35-44,5
21916,SE,2002,m,35-44,10
21917,SE,2003,m,35-44,12
21918,SE,2004,m,35-44,8
21919,SE,2005,m,35-44,16
21920,SE,2006,m,35-44,14
21921,SE,2007,m,35-44,10
21922,SE,2008,m,35-44,9
21923,SG,1980,m,35-44,0
21924,SG,1981,m,35-44,0
21925,SG,1982,m,35-44,0
21926,SG,1983,m,35-44,0
21927,SG,1984,m,35-44,0
21928,SG,1985,m,35-44,0
21929,SG,1986,m,35-44,0
21930,SG,1987,m,35-44,0
21931,SG,1988,m,35-44,0
21932,SG,1989,m,35-44,0
21933,SG,1990,m,35-44,0
21934,SG,1991,m,35-44,0
21935,SG,1992,m,35-44,0
21936,SG,1993,m,35-44,0
21937,SG,1994,m,35-44,0
21938,SG,1995,m,35-44,60
21939,SG,1996,m,35-44,0
21940,SG,1997,m,35-44,49
21941,SG,1998,m,35-44,70
21942,SG,1999,m,35-44,41
21943,SG,2000,m,35-44,34
21944,SG,2001,m,35-44,39
21945,SG,2002,m,35-44,73
21946,SG,2003,m,35-44,68
21947,SG,2004,m,35-44,56
21948,SG,2005,m,35-44,61
21949,SG,2006,m,35-44,67
21950,SG,2007,m,35-44,63
21951,SG,2008,m,35-44,46
21952,SI,1980,m,35-44,0
21953,SI,1981,m,35-44,0
21954,SI,1982,m,35-44,0
21955,SI,1983,m,35-44,0
21956,SI,1984,m,35-44,0
21957,SI,1985,m,35-44,0
21958,SI,1986,m,35-44,0
21959,SI,1987,m,35-44,0
21960,SI,1988,m,35-44,0
21961,SI,1989,m,35-44,0
21962,SI,1990,m,35-44,0
21963,SI,1991,m,35-44,0
21964,SI,1992,m,35-44,0
21965,SI,1993,m,35-44,0
21966,SI,1994,m,35-44,0
21967,SI,1995,m,35-44,63
21968,SI,1996,m,35-44,46
21969,SI,1997,m,35-44,33
21970,SI,1998,m,35-44,27
21971,SI,1999,m,35-44,40
21972,SI,2000,m,35-44,36
21973,SI,2001,m,35-44,30
21974,SI,2002,m,35-44,25
21975,SI,2003,m,35-44,23
21976,SI,2004,m,35-44,10
21977,SI,2005,m,35-44,16
21978,SI,2006,m,35-44,9
21979,SI,2007,m,35-44,15
21980,SI,2008,m,35-44,9
21981,SK,1980,m,35-44,0
21982,SK,1981,m,35-44,0
21983,SK,1982,m,35-44,0
21984,SK,1983,m,35-44,0
21985,SK,1984,m,35-44,0
21986,SK,1985,m,35-44,0
21987,SK,1986,m,35-44,0
21988,SK,1987,m,35-44,0
21989,SK,1988,m,35-44,0
21990,SK,1989,m,35-44,0
21991,SK,1990,m,35-44,0
21992,SK,1991,m,35-44,0
21993,SK,1992,m,35-44,0
21994,SK,1993,m,35-44,0
21995,SK,1994,m,35-44,0
21996,SK,1995,m,35-44,123
21997,SK,1996,m,35-44,64
21998,SK,1997,m,35-44,54
21999,SK,1998,m,35-44,53
22000,SK,1999,m,35-44,42
22001,SK,2000,m,35-44,31
22002,SK,2001,m,35-44,30
22003,SK,2002,m,35-44,35
22004,SK,2003,m,35-44,31
22005,SK,2004,m,35-44,30
22006,SK,2005,m,35-44,16
22007,SK,2006,m,35-44,18
22008,SK,2007,m,35-44,18
22009,SK,2008,m,35-44,16
22010,SL,1980,m,35-44,0
22011,SL,1981,m,35-44,0
22012,SL,1982,m,35-44,0
22013,SL,1983,m,35-44,0
22014,SL,1984,m,35-44,0
22015,SL,1985,m,35-44,0
22016,SL,1986,m,35-44,0
22017,SL,1987,m,35-44,0
22018,SL,1988,m,35-44,0
22019,SL,1990,m,35-44,0
22020,SL,1991,m,35-44,0
22021,SL,1992,m,35-44,0
22022,SL,1993,m,35-44,0
22023,SL,1994,m,35-44,0
22024,SL,1995,m,35-44,201
22025,SL,1996,m,35-44,310
22026,SL,1997,m,35-44,359
22027,SL,1998,m,35-44,338
22028,SL,1999,m,35-44,0
22029,SL,2000,m,35-44,361
22030,SL,2001,m,35-44,406
22031,SL,2002,m,35-44,427
22032,SL,2003,m,35-44,481
22033,SL,2004,m,35-44,581
22034,SL,2005,m,35-44,651
22035,SL,2006,m,35-44,709
22036,SL,2007,m,35-44,797
22037,SL,2008,m,35-44,938
22038,SM,1990,m,35-44,0
22039,SM,1991,m,35-44,0
22040,SM,1993,m,35-44,0
22041,SM,1994,m,35-44,0
22042,SM,1995,m,35-44,0
22043,SM,1996,m,35-44,0
22044,SM,1997,m,35-44,0
22045,SM,1998,m,35-44,0
22046,SM,1999,m,35-44,0
22047,SM,2000,m,35-44,0
22048,SM,2001,m,35-44,0
22049,SM,2002,m,35-44,0
22050,SM,2003,m,35-44,0
22051,SM,2004,m,35-44,0
22052,SM,2006,m,35-44,0
22053,SM,2007,m,35-44,0
22054,SM,2008,m,35-44,0
22055,SN,1980,m,35-44,0
22056,SN,1981,m,35-44,0
22057,SN,1982,m,35-44,0
22058,SN,1983,m,35-44,0
22059,SN,1985,m,35-44,0
22060,SN,1986,m,35-44,0
22061,SN,1987,m,35-44,0
22062,SN,1988,m,35-44,0
22063,SN,1989,m,35-44,0
22064,SN,1990,m,35-44,0
22065,SN,1991,m,35-44,0
22066,SN,1992,m,35-44,0
22067,SN,1993,m,35-44,0
22068,SN,1994,m,35-44,0
22069,SN,1995,m,35-44,813
22070,SN,1996,m,35-44,973
22071,SN,1997,m,35-44,876
22072,SN,1998,m,35-44,856
22073,SN,1999,m,35-44,749
22074,SN,2000,m,35-44,857
22075,SN,2001,m,35-44,890
22076,SN,2002,m,35-44,813
22077,SN,2003,m,35-44,896
22078,SN,2004,m,35-44,915
22079,SN,2005,m,35-44,904
22080,SN,2006,m,35-44,919
22081,SN,2007,m,35-44,875
22082,SN,2008,m,35-44,907
22083,SO,1983,m,35-44,0
22084,SO,1984,m,35-44,0
22085,SO,1985,m,35-44,0
22086,SO,1986,m,35-44,0
22087,SO,1987,m,35-44,0
22088,SO,1988,m,35-44,0
22089,SO,1989,m,35-44,0
22090,SO,1994,m,35-44,0
22091,SO,1995,m,35-44,201
22092,SO,1996,m,35-44,263
22093,SO,1997,m,35-44,311
22094,SO,1998,m,35-44,337
22095,SO,1999,m,35-44,383
22096,SO,2000,m,35-44,408
22097,SO,2001,m,35-44,476
22098,SO,2002,m,35-44,478
22099,SO,2003,m,35-44,513
22100,SO,2004,m,35-44,610
22101,SO,2005,m,35-44,725
22102,SO,2006,m,35-44,647
22103,SO,2007,m,35-44,578
22104,SO,2008,m,35-44,635
22105,SR,1980,m,35-44,0
22106,SR,1981,m,35-44,0
22107,SR,1982,m,35-44,0
22108,SR,1983,m,35-44,0
22109,SR,1984,m,35-44,0
22110,SR,1985,m,35-44,0
22111,SR,1986,m,35-44,0
22112,SR,1987,m,35-44,0
22113,SR,1988,m,35-44,0
22114,SR,1989,m,35-44,0
22115,SR,1990,m,35-44,0
22116,SR,1991,m,35-44,0
22117,SR,1992,m,35-44,0
22118,SR,1993,m,35-44,0
22119,SR,1994,m,35-44,0
22120,SR,1995,m,35-44,0
22121,SR,1996,m,35-44,11
22122,SR,1997,m,35-44,3
22123,SR,1998,m,35-44,0
22124,SR,1999,m,35-44,0
22125,SR,2000,m,35-44,3
22126,SR,2001,m,35-44,3
22127,SR,2002,m,35-44,10
22128,SR,2003,m,35-44,13
22129,SR,2004,m,35-44,14
22130,SR,2005,m,35-44,12
22131,SR,2006,m,35-44,9
22132,SR,2007,m,35-44,0
22133,SR,2008,m,35-44,0
22134,ST,1980,m,35-44,0
22135,ST,1981,m,35-44,0
22136,ST,1982,m,35-44,0
22137,ST,1983,m,35-44,0
22138,ST,1984,m,35-44,0
22139,ST,1985,m,35-44,0
22140,ST,1986,m,35-44,0
22141,ST,1987,m,35-44,0
22142,ST,1988,m,35-44,0
22143,ST,1990,m,35-44,0
22144,ST,1991,m,35-44,0
22145,ST,1993,m,35-44,0
22146,ST,1994,m,35-44,0
22147,ST,1998,m,35-44,0
22148,ST,1999,m,35-44,0
22149,ST,2000,m,35-44,4
22150,ST,2001,m,35-44,6
22151,ST,2002,m,35-44,2
22152,ST,2003,m,35-44,5
22153,ST,2004,m,35-44,6
22154,ST,2005,m,35-44,6
22155,ST,2006,m,35-44,4
22156,ST,2007,m,35-44,8
22157,ST,2008,m,35-44,5
22158,SV,1980,m,35-44,0
22159,SV,1981,m,35-44,0
22160,SV,1982,m,35-44,0
22161,SV,1983,m,35-44,0
22162,SV,1984,m,35-44,0
22163,SV,1985,m,35-44,0
22164,SV,1986,m,35-44,0
22165,SV,1987,m,35-44,0
22166,SV,1988,m,35-44,0
22167,SV,1989,m,35-44,0
22168,SV,1990,m,35-44,0
22169,SV,1991,m,35-44,0
22170,SV,1992,m,35-44,0
22171,SV,1993,m,35-44,0
22172,SV,1994,m,35-44,0
22173,SV,1995,m,35-44,0
22174,SV,1996,m,35-44,77
22175,SV,1997,m,35-44,117
22176,SV,1998,m,35-44,99
22177,SV,1999,m,35-44,104
22178,SV,2000,m,35-44,114
22179,SV,2001,m,35-44,100
22180,SV,2002,m,35-44,101
22181,SV,2003,m,35-44,103
22182,SV,2004,m,35-44,90
22183,SV,2005,m,35-44,128
22184,SV,2006,m,35-44,101
22185,SV,2007,m,35-44,110
22186,SV,2008,m,35-44,112
22187,SY,1980,m,35-44,0
22188,SY,1981,m,35-44,0
22189,SY,1982,m,35-44,0
22190,SY,1983,m,35-44,0
22191,SY,1984,m,35-44,0
22192,SY,1985,m,35-44,0
22193,SY,1986,m,35-44,0
22194,SY,1987,m,35-44,0
22195,SY,1988,m,35-44,0
22196,SY,1989,m,35-44,0
22197,SY,1990,m,35-44,0
22198,SY,1991,m,35-44,0
22199,SY,1992,m,35-44,0
22200,SY,1994,m,35-44,0
22201,SY,1995,m,35-44,111
22202,SY,1996,m,35-44,110
22203,SY,1997,m,35-44,118
22204,SY,1998,m,35-44,111
22205,SY,1999,m,35-44,0
22206,SY,2000,m,35-44,125
22207,SY,2001,m,35-44,134
22208,SY,2002,m,35-44,121
22209,SY,2003,m,35-44,127
22210,SY,2004,m,35-44,115
22211,SY,2005,m,35-44,111
22212,SY,2006,m,35-44,137
22213,SY,2007,m,35-44,123
22214,SY,2008,m,35-44,128
22215,SZ,1981,m,35-44,0
22216,SZ,1982,m,35-44,0
22217,SZ,1983,m,35-44,0
22218,SZ,1987,m,35-44,0
22219,SZ,1988,m,35-44,0
22220,SZ,1989,m,35-44,0
22221,SZ,1991,m,35-44,0
22222,SZ,1993,m,35-44,0
22223,SZ,1995,m,35-44,130
22224,SZ,1996,m,35-44,335
22225,SZ,1997,m,35-44,0
22226,SZ,1998,m,35-44,0
22227,SZ,1999,m,35-44,0
22228,SZ,2000,m,35-44,249
22229,SZ,2001,m,35-44,374
22230,SZ,2002,m,35-44,182
22231,SZ,2003,m,35-44,171
22232,SZ,2004,m,35-44,245
22233,SZ,2005,m,35-44,285
22234,SZ,2006,m,35-44,268
22235,SZ,2007,m,35-44,344
22236,SZ,2008,m,35-44,357
22237,TC,1980,m,35-44,0
22238,TC,1981,m,35-44,0
22239,TC,1982,m,35-44,0
22240,TC,1983,m,35-44,0
22241,TC,1984,m,35-44,0
22242,TC,1985,m,35-44,0
22243,TC,1986,m,35-44,0
22244,TC,1987,m,35-44,0
22245,TC,1990,m,35-44,0
22246,TC,1991,m,35-44,0
22247,TC,1992,m,35-44,0
22248,TC,1993,m,35-44,0
22249,TC,1998,m,35-44,0
22250,TC,1999,m,35-44,0
22251,TC,2000,m,35-44,0
22252,TC,2001,m,35-44,0
22253,TC,2002,m,35-44,1
22254,TC,2003,m,35-44,0
22255,TC,2005,m,35-44,0
22256,TC,2006,m,35-44,0
22257,TC,2007,m,35-44,0
22258,TC,2008,m,35-44,0
22259,TD,1980,m,35-44,0
22260,TD,1981,m,35-44,0
22261,TD,1982,m,35-44,0
22262,TD,1983,m,35-44,0
22263,TD,1984,m,35-44,0
22264,TD,1985,m,35-44,0
22265,TD,1986,m,35-44,0
22266,TD,1987,m,35-44,0
22267,TD,1988,m,35-44,0
22268,TD,1989,m,35-44,0
22269,TD,1990,m,35-44,0
22270,TD,1991,m,35-44,0
22271,TD,1992,m,35-44,0
22272,TD,1993,m,35-44,0
22273,TD,1994,m,35-44,0
22274,TD,1995,m,35-44,0
22275,TD,1996,m,35-44,0
22276,TD,1997,m,35-44,0
22277,TD,1998,m,35-44,0
22278,TD,1999,m,35-44,957
22279,TD,2002,m,35-44,794
22280,TD,2003,m,35-44,549
22281,TD,2004,m,35-44,415
22282,TD,2005,m,35-44,409
22283,TD,2006,m,35-44,0
22284,TD,2007,m,35-44,0
22285,TD,2008,m,35-44,1543
22286,TG,1980,m,35-44,0
22287,TG,1981,m,35-44,0
22288,TG,1982,m,35-44,0
22289,TG,1983,m,35-44,0
22290,TG,1984,m,35-44,0
22291,TG,1985,m,35-44,0
22292,TG,1986,m,35-44,0
22293,TG,1987,m,35-44,0
22294,TG,1988,m,35-44,0
22295,TG,1989,m,35-44,0
22296,TG,1990,m,35-44,0
22297,TG,1991,m,35-44,0
22298,TG,1992,m,35-44,0
22299,TG,1993,m,35-44,0
22300,TG,1994,m,35-44,0
22301,TG,1995,m,35-44,123
22302,TG,1996,m,35-44,134
22303,TG,1997,m,35-44,0
22304,TG,1998,m,35-44,136
22305,TG,1999,m,35-44,124
22306,TG,2000,m,35-44,144
22307,TG,2001,m,35-44,0
22308,TG,2002,m,35-44,166
22309,TG,2003,m,35-44,192
22310,TG,2004,m,35-44,233
22311,TG,2005,m,35-44,283
22312,TG,2006,m,35-44,344
22313,TG,2007,m,35-44,276
22314,TG,2008,m,35-44,338
22315,TH,1980,m,35-44,0
22316,TH,1981,m,35-44,0
22317,TH,1982,m,35-44,0
22318,TH,1983,m,35-44,0
22319,TH,1984,m,35-44,0
22320,TH,1985,m,35-44,0
22321,TH,1986,m,35-44,0
22322,TH,1987,m,35-44,0
22323,TH,1988,m,35-44,0
22324,TH,1989,m,35-44,0
22325,TH,1990,m,35-44,0
22326,TH,1991,m,35-44,0
22327,TH,1992,m,35-44,0
22328,TH,1993,m,35-44,0
22329,TH,1994,m,35-44,0
22330,TH,1995,m,35-44,2948
22331,TH,1996,m,35-44,2496
22332,TH,1997,m,35-44,2101
22333,TH,1998,m,35-44,1098
22334,TH,1999,m,35-44,2015
22335,TH,2000,m,35-44,2380
22336,TH,2001,m,35-44,4516
22337,TH,2002,m,35-44,3699
22338,TH,2003,m,35-44,4259
22339,TH,2004,m,35-44,4542
22340,TH,2005,m,35-44,4393
22341,TH,2006,m,35-44,4664
22342,TH,2007,m,35-44,4487
22343,TH,2008,m,35-44,4425
22344,TJ,1980,m,35-44,0
22345,TJ,1981,m,35-44,0
22346,TJ,1982,m,35-44,0
22347,TJ,1983,m,35-44,0
22348,TJ,1984,m,35-44,0
22349,TJ,1985,m,35-44,0
22350,TJ,1986,m,35-44,0
22351,TJ,1987,m,35-44,0
22352,TJ,1988,m,35-44,0
22353,TJ,1989,m,35-44,0
22354,TJ,1990,m,35-44,0
22355,TJ,1991,m,35-44,0
22356,TJ,1992,m,35-44,0
22357,TJ,1993,m,35-44,0
22358,TJ,1994,m,35-44,0
22359,TJ,1995,m,35-44,0
22360,TJ,1996,m,35-44,23
22361,TJ,1997,m,35-44,26
22362,TJ,1998,m,35-44,48
22363,TJ,1999,m,35-44,0
22364,TJ,2000,m,35-44,0
22365,TJ,2001,m,35-44,89
22366,TJ,2002,m,35-44,66
22367,TJ,2003,m,35-44,0
22368,TJ,2004,m,35-44,58
22369,TJ,2005,m,35-44,164
22370,TJ,2006,m,35-44,0
22371,TJ,2007,m,35-44,194
22372,TJ,2008,m,35-44,165
22373,TK,1980,m,35-44,0
22374,TK,1981,m,35-44,0
22375,TK,1982,m,35-44,0
22376,TK,1983,m,35-44,0
22377,TK,1984,m,35-44,0
22378,TK,1985,m,35-44,0
22379,TK,1986,m,35-44,0
22380,TK,1987,m,35-44,0
22381,TK,1988,m,35-44,0
22382,TK,1989,m,35-44,0
22383,TK,1990,m,35-44,0
22384,TK,1991,m,35-44,0
22385,TK,1992,m,35-44,0
22386,TK,1994,m,35-44,0
22387,TK,1995,m,35-44,0
22388,TK,1996,m,35-44,0
22389,TK,1999,m,35-44,0
22390,TK,2000,m,35-44,0
22391,TK,2001,m,35-44,0
22392,TK,2002,m,35-44,0
22393,TK,2003,m,35-44,0
22394,TK,2004,m,35-44,0
22395,TK,2005,m,35-44,0
22396,TK,2006,m,35-44,0
22397,TK,2007,m,35-44,0
22398,TK,2008,m,35-44,4
22399,TL,2001,m,35-44,0
22400,TL,2002,m,35-44,119
22401,TL,2003,m,35-44,107
22402,TL,2004,m,35-44,95
22403,TL,2005,m,35-44,116
22404,TL,2006,m,35-44,103
22405,TL,2007,m,35-44,89
22406,TL,2008,m,35-44,93
22407,TM,1980,m,35-44,0
22408,TM,1981,m,35-44,0
22409,TM,1982,m,35-44,0
22410,TM,1983,m,35-44,0
22411,TM,1984,m,35-44,0
22412,TM,1985,m,35-44,0
22413,TM,1986,m,35-44,0
22414,TM,1987,m,35-44,0
22415,TM,1988,m,35-44,0
22416,TM,1989,m,35-44,0
22417,TM,1990,m,35-44,0
22418,TM,1991,m,35-44,0
22419,TM,1992,m,35-44,0
22420,TM,1993,m,35-44,0
22421,TM,1995,m,35-44,0
22422,TM,1996,m,35-44,101
22423,TM,1997,m,35-44,77
22424,TM,1998,m,35-44,131
22425,TM,1999,m,35-44,174
22426,TM,2000,m,35-44,144
22427,TM,2001,m,35-44,196
22428,TM,2002,m,35-44,224
22429,TM,2003,m,35-44,212
22430,TM,2004,m,35-44,174
22431,TM,2005,m,35-44,146
22432,TM,2006,m,35-44,191
22433,TM,2007,m,35-44,224
22434,TM,2008,m,35-44,201
22435,TN,1980,m,35-44,0
22436,TN,1981,m,35-44,0
22437,TN,1982,m,35-44,0
22438,TN,1983,m,35-44,0
22439,TN,1984,m,35-44,0
22440,TN,1985,m,35-44,0
22441,TN,1986,m,35-44,0
22442,TN,1987,m,35-44,0
22443,TN,1988,m,35-44,0
22444,TN,1989,m,35-44,0
22445,TN,1990,m,35-44,0
22446,TN,1991,m,35-44,0
22447,TN,1992,m,35-44,0
22448,TN,1993,m,35-44,0
22449,TN,1994,m,35-44,0
22450,TN,1995,m,35-44,0
22451,TN,1996,m,35-44,0
22452,TN,1997,m,35-44,0
22453,TN,1998,m,35-44,155
22454,TN,1999,m,35-44,181
22455,TN,2000,m,35-44,156
22456,TN,2001,m,35-44,157
22457,TN,2002,m,35-44,153
22458,TN,2003,m,35-44,129
22459,TN,2004,m,35-44,128
22460,TN,2005,m,35-44,133
22461,TN,2006,m,35-44,119
22462,TN,2007,m,35-44,117
22463,TN,2008,m,35-44,118
22464,TO,1980,m,35-44,0
22465,TO,1981,m,35-44,0
22466,TO,1982,m,35-44,0
22467,TO,1983,m,35-44,0
22468,TO,1984,m,35-44,0
22469,TO,1985,m,35-44,0
22470,TO,1986,m,35-44,0
22471,TO,1987,m,35-44,0
22472,TO,1988,m,35-44,0
22473,TO,1989,m,35-44,0
22474,TO,1990,m,35-44,0
22475,TO,1991,m,35-44,0
22476,TO,1992,m,35-44,0
22477,TO,1993,m,35-44,0
22478,TO,1994,m,35-44,0
22479,TO,1995,m,35-44,0
22480,TO,1996,m,35-44,2
22481,TO,1997,m,35-44,1
22482,TO,1998,m,35-44,1
22483,TO,1999,m,35-44,0
22484,TO,2000,m,35-44,1
22485,TO,2001,m,35-44,0
22486,TO,2002,m,35-44,0
22487,TO,2003,m,35-44,1
22488,TO,2004,m,35-44,0
22489,TO,2005,m,35-44,0
22490,TO,2006,m,35-44,0
22491,TO,2007,m,35-44,0
22492,TO,2008,m,35-44,2
22493,TR,1980,m,35-44,0
22494,TR,1981,m,35-44,0
22495,TR,1982,m,35-44,0
22496,TR,1983,m,35-44,0
22497,TR,1984,m,35-44,0
22498,TR,1985,m,35-44,0
22499,TR,1986,m,35-44,0
22500,TR,1987,m,35-44,0
22501,TR,1988,m,35-44,0
22502,TR,1989,m,35-44,0
22503,TR,1990,m,35-44,0
22504,TR,1991,m,35-44,0
22505,TR,1992,m,35-44,0
22506,TR,1995,m,35-44,0
22507,TR,1996,m,35-44,0
22508,TR,1997,m,35-44,0
22509,TR,1998,m,35-44,0
22510,TR,1999,m,35-44,0
22511,TR,2000,m,35-44,0
22512,TR,2001,m,35-44,0
22513,TR,2002,m,35-44,0
22514,TR,2003,m,35-44,0
22515,TR,2004,m,35-44,50
22516,TR,2005,m,35-44,1028
22517,TR,2006,m,35-44,1003
22518,TR,2007,m,35-44,984
22519,TR,2008,m,35-44,953
22520,TT,1980,m,35-44,0
22521,TT,1981,m,35-44,0
22522,TT,1982,m,35-44,0
22523,TT,1983,m,35-44,0
22524,TT,1984,m,35-44,0
22525,TT,1985,m,35-44,0
22526,TT,1986,m,35-44,0
22527,TT,1987,m,35-44,0
22528,TT,1988,m,35-44,0
22529,TT,1989,m,35-44,0
22530,TT,1990,m,35-44,0
22531,TT,1991,m,35-44,0
22532,TT,1992,m,35-44,0
22533,TT,1993,m,35-44,0
22534,TT,1994,m,35-44,0
22535,TT,1995,m,35-44,10
22536,TT,1996,m,35-44,9
22537,TT,1997,m,35-44,0
22538,TT,1998,m,35-44,21
22539,TT,1999,m,35-44,13
22540,TT,2000,m,35-44,27
22541,TT,2001,m,35-44,36
22542,TT,2002,m,35-44,20
22543,TT,2003,m,35-44,10
22544,TT,2004,m,35-44,24
22545,TT,2005,m,35-44,13
22546,TT,2006,m,35-44,23
22547,TT,2007,m,35-44,21
22548,TT,2008,m,35-44,19
22549,TV,1980,m,35-44,0
22550,TV,1981,m,35-44,0
22551,TV,1982,m,35-44,0
22552,TV,1983,m,35-44,0
22553,TV,1984,m,35-44,0
22554,TV,1985,m,35-44,0
22555,TV,1986,m,35-44,0
22556,TV,1987,m,35-44,0
22557,TV,1988,m,35-44,0
22558,TV,1989,m,35-44,0
22559,TV,1990,m,35-44,0
22560,TV,1991,m,35-44,0
22561,TV,1992,m,35-44,0
22562,TV,1993,m,35-44,0
22563,TV,1994,m,35-44,0
22564,TV,1995,m,35-44,0
22565,TV,1997,m,35-44,0
22566,TV,1998,m,35-44,2
22567,TV,1999,m,35-44,0
22568,TV,2000,m,35-44,0
22569,TV,2001,m,35-44,0
22570,TV,2002,m,35-44,0
22571,TV,2003,m,35-44,1
22572,TV,2004,m,35-44,0
22573,TV,2005,m,35-44,0
22574,TV,2006,m,35-44,0
22575,TV,2007,m,35-44,2
22576,TV,2008,m,35-44,0
22577,TZ,1980,m,35-44,0
22578,TZ,1981,m,35-44,0
22579,TZ,1982,m,35-44,0
22580,TZ,1983,m,35-44,0
22581,TZ,1984,m,35-44,0
22582,TZ,1985,m,35-44,0
22583,TZ,1986,m,35-44,0
22584,TZ,1987,m,35-44,0
22585,TZ,1988,m,35-44,0
22586,TZ,1989,m,35-44,0
22587,TZ,1990,m,35-44,0
22588,TZ,1991,m,35-44,0
22589,TZ,1992,m,35-44,0
22590,TZ,1993,m,35-44,0
22591,TZ,1994,m,35-44,0
22592,TZ,1995,m,35-44,2916
22593,TZ,1996,m,35-44,3107
22594,TZ,1997,m,35-44,3066
22595,TZ,1998,m,35-44,3400
22596,TZ,1999,m,35-44,3401
22597,TZ,2000,m,35-44,3430
22598,TZ,2001,m,35-44,3545
22599,TZ,2002,m,35-44,3525
22600,TZ,2003,m,35-44,3728
22601,TZ,2004,m,35-44,3884
22602,TZ,2005,m,35-44,4025
22603,TZ,2006,m,35-44,3832
22604,TZ,2007,m,35-44,3855
22605,TZ,2008,m,35-44,3874
22606,UA,1980,m,35-44,0
22607,UA,1981,m,35-44,0
22608,UA,1982,m,35-44,0
22609,UA,1983,m,35-44,0
22610,UA,1984,m,35-44,0
22611,UA,1985,m,35-44,0
22612,UA,1986,m,35-44,0
22613,UA,1987,m,35-44,0
22614,UA,1988,m,35-44,0
22615,UA,1989,m,35-44,0
22616,UA,1990,m,35-44,0
22617,UA,1991,m,35-44,0
22618,UA,1992,m,35-44,0
22619,UA,1993,m,35-44,0
22620,UA,1994,m,35-44,0
22621,UA,1995,m,35-44,2064
22622,UA,1996,m,35-44,2318
22623,UA,1997,m,35-44,2107
22624,UA,1998,m,35-44,2460
22625,UA,1999,m,35-44,2351
22626,UA,2000,m,35-44,2385
